pair	IBD1_len	IBD2_len	R1	R2	Num_Segs	Total_len	target1	target2	real_kinship	kinship	kinship_considered_hs
[43-2_vs_44-2]	30.384689	0	1.0	0.0	2	30.384689	unrelated	unrelated		UN	UN
[43-2_vs_45-1]	1002.567576	0	1.0	0.0	88	1002.567576	unrelated	unrelated		UN	UN
[43-2_vs_46-1]	71.79910100000001	0	1.0	0.0	5	71.79910100000001	unrelated	unrelated		UN	UN
[43-2_vs_46-2]	57.041992	0	1.0	0.0	5	57.041992	unrelated	unrelated		UN	UN
[43-2_vs_47-1]	21.4464	0	1.0	0.0	2	21.4464	unrelated	unrelated		UN	UN
[43-2_vs_47-2]	21.4464	0	1.0	0.0	2	21.4464	unrelated	unrelated		UN	UN
[43-2_vs_48-1]	49.841496	0	1.0	0.0	3	49.841496	unrelated	unrelated		UN	UN
[43-2_vs_48-2]	49.841496	0	1.0	0.0	3	49.841496	unrelated	unrelated		UN	UN
[43-2_vs_49-1]	14.331497	0	1.0	0.0	2	14.331497	unrelated	unrelated		UN	UN
[43-2_vs_49-2]	7.350418	0	1.0	0.0	1	7.350418	unrelated	unrelated		UN	UN
[44-1_vs_44-2]	3101.350852	0	1.0	0.0	24	3101.350852	unrelated	unrelated		UN	UN
[44-1_vs_45-1]	1102.217784	0	1.0	0.0	100	1102.217784	50.0	P-C		1	1
[44-1_vs_46-1]	18.267632	0	1.0	0.0	1	18.267632	unrelated	unrelated	UN	UN	UN
[44-1_vs_46-2]	28.842545	0	1.0	0.0	2	28.842545	unrelated	unrelated		UN	UN
[44-1_vs_47-1]	47.644257	0	1.0	0.0	6	47.644257	unrelated	unrelated	UN	UN	UN
[44-1_vs_47-2]	41.289006	0	1.0	0.0	5	41.289006	unrelated	unrelated		UN	UN
[44-1_vs_48-1]	60.857525	0	1.0	0.0	6	60.857525	unrelated	unrelated	UN	UN	UN
[44-1_vs_48-2]	45.358036	0	1.0	0.0	4	45.358036	unrelated	unrelated		UN	UN
[44-1_vs_49-1]	6.477764	0	1.0	0.0	1	6.477764	unrelated	unrelated	UN	UN	UN
[44-1_vs_49-2]	6.477764	0	1.0	0.0	1	6.477764	unrelated	unrelated		UN	UN
[44-2_vs_45-1]	1139.819099	0	1.0	0.0	100	1139.819099	unrelated	unrelated		UN	UN
[44-2_vs_46-1]	19.467968	0	1.0	0.0	1	19.467968	unrelated	unrelated		UN	UN
[44-2_vs_46-2]	30.042881	0	1.0	0.0	2	30.042881	unrelated	unrelated		UN	UN
[44-2_vs_47-1]	54.503067	0	1.0	0.0	6	54.503067	unrelated	unrelated		UN	UN
[44-2_vs_47-2]	41.523148	0	1.0	0.0	4	41.523148	unrelated	unrelated		UN	UN
[44-2_vs_48-1]	55.235313000000005	0	1.0	0.0	5	55.235313000000005	unrelated	unrelated		UN	UN
[44-2_vs_48-2]	40.017406	0	1.0	0.0	3	40.017406	unrelated	unrelated		UN	UN
[44-2_vs_49-1]	6.477764	0	1.0	0.0	1	6.477764	unrelated	unrelated		UN	UN
[45-1_vs_46-1]	54.85203	0	1.0	0.0	3	54.85203	unrelated	unrelated		UN	UN
[45-1_vs_46-2]	56.185406	0	1.0	0.0	3	56.185406	unrelated	unrelated		UN	UN
[45-1_vs_47-1]	29.203165	0	1.0	0.0	4	29.203165	unrelated	unrelated		UN	UN
[45-1_vs_47-2]	29.203165	0	1.0	0.0	4	29.203165	unrelated	unrelated		UN	UN
[45-1_vs_48-1]	63.40862	0	1.0	0.0	4	63.40862	unrelated	unrelated		UN	UN
[45-1_vs_48-2]	50.209935	0	1.0	0.0	3	50.209935	unrelated	unrelated		UN	UN
[45-1_vs_49-1]	14.331497	0	1.0	0.0	2	14.331497	unrelated	unrelated		UN	UN
[45-1_vs_49-2]	21.262634	0	1.0	0.0	3	21.262634	unrelated	unrelated		UN	UN
[46-1_vs_46-2]	2857.849742	0	1.0	0.0	66	2857.849742	unrelated	unrelated		UN	UN
[46-1_vs_48-1]	442.252684	0	1.0	0.0	45	442.252684	50.0	P-C	L-1(P-C)	1	1
[46-1_vs_48-2]	516.853152	0	1.0	0.0	55	516.853152	unrelated	unrelated		UN	UN
[46-2_vs_47-1]	23.642967	0	1.0	0.0	2	23.642967	unrelated	unrelated		UN	UN
[46-2_vs_47-2]	17.633396	0	1.0	0.0	1	17.633396	unrelated	unrelated		UN	UN
[46-2_vs_48-1]	1059.637366	0	1.0	0.0	91	1059.637366	unrelated	unrelated		UN	UN
[46-2_vs_48-2]	1087.365896	0	1.0	0.0	92	1087.365896	unrelated	unrelated		UN	UN
[46-2_vs_49-1]	26.10836	0	1.0	0.0	1	26.10836	unrelated	unrelated		UN	UN
[46-2_vs_49-2]	26.10836	0	1.0	0.0	1	26.10836	unrelated	unrelated		UN	UN
[47-1_vs_47-2]	3101.350852	0	1.0	0.0	24	3101.350852	unrelated	unrelated		UN	UN
[47-1_vs_48-1]	948.64189	0	1.0	0.0	87	948.64189	50.0	P-C	L-1(P-C)	1	1
[47-1_vs_48-2]	1064.640641	0	1.0	0.0	98	1064.640641	unrelated	unrelated		UN	UN
[47-1_vs_49-1]	10.25301	0	1.0	0.0	1	10.25301	0.0	UL	UN	UN	UN
[47-1_vs_49-2]	28.076099	0	1.0	0.0	3	28.076099	unrelated	unrelated		UN	UN
[47-2_vs_48-1]	995.293072	0	1.0	0.0	89	995.293072	unrelated	unrelated		UN	UN
[47-2_vs_48-2]	1098.550204	0	1.0	0.0	100	1098.550204	unrelated	unrelated		UN	UN
[47-2_vs_49-1]	19.126892	0	1.0	0.0	2	19.126892	unrelated	unrelated		UN	UN
[47-2_vs_49-2]	28.076099	0	1.0	0.0	3	28.076099	unrelated	unrelated		UN	UN
[48-1_vs_48-2]	3101.350852	0	1.0	0.0	24	3101.350852	unrelated	unrelated		UN	UN
[48-1_vs_49-1]	18.893337	0	1.0	0.0	2	18.893337	0.0	UL	UN	UN	UN
[48-1_vs_49-2]	18.893337	0	1.0	0.0	2	18.893337	unrelated	unrelated		UN	UN
[48-2_vs_49-1]	18.893337	0	1.0	0.0	2	18.893337	unrelated	unrelated		UN	UN
[48-2_vs_49-2]	18.893337	0	1.0	0.0	2	18.893337	unrelated	unrelated		UN	UN
[49-1_vs_49-2]	3126.975355	0	1.0	0.0	25	3126.975355	unrelated	unrelated		UN	UN
[5-1_vs_10-1]	261.09810600000003	0	1.0	0.0	21	261.09810600000003	unrelated	unrelated	C-3a(FC)	4	4
[5-1_vs_10-2]	273.189652	0	1.0	0.0	23	273.189652	unrelated	unrelated		UN	UN
[5-1_vs_11-2]	255.863707	0	1.0	0.0	23	255.863707	unrelated	unrelated		UN	UN
[5-1_vs_12-1]	86.941244	0	1.0	0.0	8	86.941244	unrelated	unrelated	C-3a(FC)	4	4
[5-1_vs_12-2]	90.851468	0	1.0	0.0	9	90.851468	unrelated	unrelated		UN	UN
[5-1_vs_13-1]	156.476527	0	1.0	0.0	13	156.476527	unrelated	unrelated	C-3a(FC)	4	4
[5-1_vs_13-2]	128.956237	0	1.0	0.0	10	128.956237	unrelated	unrelated		UN	UN
[5-1_vs_14-1]	112.082615	0	1.0	0.0	10	112.082615	unrelated	unrelated	C-3a(FC)	4	4
[5-1_vs_14-2]	126.429342	0	1.0	0.0	10	126.429342	unrelated	unrelated		UN	UN
[5-1_vs_15-1]	447.669818	0	1.0	0.0	45	447.669818	unrelated	unrelated	HS	UN	UN
[5-1_vs_15-2]	445.472085	0	1.0	0.0	42	445.472085	unrelated	unrelated		UN	UN
[5-1_vs_16-1]	916.838351	0	1.0	0.0	81	916.838351	unrelated	unrelated	L-1(P-C)	1	1
[5-1_vs_16-2]	948.388622	0	1.0	0.0	81	948.388622	unrelated	unrelated		UN	UN
[5-1_vs_17-1]	172.455172	0	1.0	0.0	16	172.455172	unrelated	unrelated	C-2(U-N)_HS	UN	3
[5-1_vs_17-2]	190.008651	0	1.0	0.0	18	190.008651	unrelated	unrelated		UN	UN
[5-1_vs_18-1]	123.522899	0	1.0	0.0	14	123.522899	unrelated	unrelated	C-2(U-N)_HS	UN	3
[5-1_vs_18-2]	123.769929	0	1.0	0.0	14	123.769929	unrelated	unrelated		UN	UN
[5-1_vs_19-1]	517.89319	0	1.0	0.0	48	517.89319	unrelated	unrelated	C-2(U-N)	3	3
[5-1_vs_19-2]	509.813797	0	1.0	0.0	48	509.813797	unrelated	unrelated		UN	UN
[5-1_vs_20-1]	287.583146	0	1.0	0.0	32	287.583146	unrelated	unrelated	C-2(U-N)	3	3
[5-1_vs_20-2]	297.046582	0	1.0	0.0	33	297.046582	unrelated	unrelated		UN	UN
[5-1_vs_21-1]	348.104971	0	1.0	0.0	33	348.104971	unrelated	unrelated	C-2(U-N)	3	3
[5-1_vs_21-2]	388.417598	0	1.0	0.0	38	388.417598	unrelated	unrelated		UN	UN
[5-1_vs_22-1]	492.80847	0	1.0	0.0	49	492.80847	unrelated	unrelated	C-2(U-N)	3	3
[5-1_vs_22-2]	515.890549	0	1.0	0.0	49	515.890549	unrelated	unrelated		UN	UN
[5-1_vs_22-650-2-blood]	19.226076	0	1.0	0.0	1	19.226076	unrelated	unrelated		UN	UN
[5-1_vs_23-1]	451.490168	0	1.0	0.0	38	451.490168	unrelated	unrelated	C-2(U-N)	3	3
[5-1_vs_23-2]	459.765187	0	1.0	0.0	38	459.765187	unrelated	unrelated		UN	UN
[5-1_vs_24-1]	458.962242	0	1.0	0.0	37	458.962242	unrelated	unrelated	C-2(U-N)	3	3
[5-1_vs_24-2]	456.214842	0	1.0	0.0	38	456.214842	unrelated	unrelated		UN	UN
[5-1_vs_25-1]	354.935376	0	1.0	0.0	35	354.935376	unrelated	unrelated	C-2(U-N)	3	3
[5-1_vs_25-2]	317.686135	0	1.0	0.0	32	317.686135	unrelated	unrelated		UN	UN
[5-1_vs_26-1]	167.024368	0	1.0	0.0	17	167.024368	unrelated	unrelated		4	4
[5-1_vs_27-1]	238.412938	0	1.0	0.0	21	238.412938	unrelated	unrelated		4	4
[5-1_vs_28-1]	143.982755	0	1.0	0.0	15	143.982755	unrelated	unrelated		4	4
[5-1_vs_29-1]	18.679035	0	1.0	0.0	2	18.679035	unrelated	unrelated	UN	UN	UN
[5-1_vs_29-2]	18.679035	0	1.0	0.0	2	18.679035	unrelated	unrelated		UN	UN
[5-1_vs_30-1]	16.118405	0	1.0	0.0	2	16.118405	unrelated	unrelated	UN	UN	UN
[5-1_vs_30-2]	8.654079	0	1.0	0.0	1	8.654079	unrelated	unrelated		UN	UN
[5-1_vs_31-1]	32.031992	0	1.0	0.0	3	32.031992	unrelated	unrelated	UN	UN	UN
[5-1_vs_31-2]	32.031992	0	1.0	0.0	3	32.031992	unrelated	unrelated		UN	UN
[5-1_vs_32-2]	25.992863	0	1.0	0.0	2	25.992863	unrelated	unrelated		UN	UN
[5-1_vs_33-1]	25.067103	0	1.0	0.0	2	25.067103	unrelated	unrelated	UN	UN	UN
[5-1_vs_33-2]	54.570671	0	1.0	0.0	3	54.570671	unrelated	unrelated		UN	UN
[5-1_vs_34-2]	40.120025	0	1.0	0.0	3	40.120025	unrelated	unrelated		UN	UN
[5-1_vs_35-2]	28.257623	0	1.0	0.0	2	28.257623	unrelated	unrelated		UN	UN
[5-1_vs_36-2]	6.575981	0	1.0	0.0	1	6.575981	unrelated	unrelated		UN	UN
[5-1_vs_37-1]	14.761177	0	1.0	0.0	2	14.761177	unrelated	unrelated	UN	UN	UN
[5-1_vs_37-2]	60.089846	0	1.0	0.0	4	60.089846	unrelated	unrelated		UN	UN
[5-1_vs_38-1]	49.016895000000005	0	1.0	0.0	4	49.016895000000005	unrelated	unrelated	UN	UN	UN
[5-1_vs_38-2]	65.027882	0	1.0	0.0	5	65.027882	unrelated	unrelated		UN	UN
[5-1_vs_39-2]	22.872639	0	1.0	0.0	2	22.872639	unrelated	unrelated		UN	UN
[5-1_vs_40-1]	25.834249	0	1.0	0.0	2	25.834249	unrelated	unrelated		UN	UN
[5-1_vs_41-1]	9.74469	0	1.0	0.0	1	9.74469	unrelated	unrelated	UN	UN	UN
[5-1_vs_41-2]	9.74469	0	1.0	0.0	1	9.74469	unrelated	unrelated		UN	UN
[5-1_vs_42-1]	8.25676	0	1.0	0.0	1	8.25676	unrelated	unrelated	UN	UN	UN
[5-1_vs_42-2]	9.283813	0	1.0	0.0	1	9.283813	unrelated	unrelated		UN	UN
[5-1_vs_43-1]	47.749973	0	1.0	0.0	4	47.749973	unrelated	unrelated	UN	UN	UN
[5-1_vs_43-2]	42.161453	0	1.0	0.0	3	42.161453	unrelated	unrelated		UN	UN
[5-1_vs_44-1]	26.820843	0	1.0	0.0	3	26.820843	unrelated	unrelated	UN	UN	UN
[5-1_vs_44-2]	26.820843	0	1.0	0.0	3	26.820843	unrelated	unrelated		UN	UN
[5-1_vs_45-1]	50.020641	0	1.0	0.0	4	50.020641	unrelated	unrelated		UN	UN
[5-1_vs_46-1]	7.009628	0	1.0	0.0	1	7.009628	unrelated	unrelated	UN	UN	UN
[5-1_vs_46-2]	48.498687	0	1.0	0.0	5	48.498687	unrelated	unrelated		UN	UN
[5-1_vs_47-1]	37.277857	0	1.0	0.0	3	37.277857	unrelated	unrelated	UN	UN	UN
[5-1_vs_47-2]	37.277857	0	1.0	0.0	3	37.277857	unrelated	unrelated		UN	UN
[5-1_vs_48-1]	51.438231	0	1.0	0.0	4	51.438231	unrelated	unrelated	UN	UN	UN
[5-1_vs_48-2]	51.438231	0	1.0	0.0	4	51.438231	unrelated	unrelated		UN	UN
[5-1_vs_49-1]	6.97879	0	1.0	0.0	1	6.97879	unrelated	unrelated	UN	UN	UN
[5-1_vs_5-2]	3101.350852	0	1.0	0.0	24	3101.350852	unrelated	unrelated		UN	UN
[5-1_vs_6-1]	1106.990439	0	1.0	0.0	56	1106.990439	50.0	FS	C-1(FS)	2	2
[5-1_vs_6-2]	1131.080581	0	1.0	0.0	59	1131.080581	unrelated	unrelated		UN	UN
[5-1_vs_7-1]	54.919015	0	1.0	0.0	7	54.919015	12.5	F-C	C-3a(FC)	4	4
[5-1_vs_7-2]	53.738153	0	1.0	0.0	7	53.738153	unrelated	unrelated		UN	UN
[5-1_vs_8-1]	66.811911	0	1.0	0.0	8	66.811911	12.5	F-C	C-3a(FC)	4	4
[5-1_vs_8-2]	72.795783	0	1.0	0.0	9	72.795783	unrelated	unrelated		UN	UN
[5-1_vs_9-1]	67.119502	0	1.0	0.0	8	67.119502	12.5	F-C	C-3a(FC)	4	4
[5-1_vs_9-2]	61.679337	0	1.0	0.0	8	61.679337	unrelated	unrelated		UN	UN
[5-2_vs_10-1]	277.265942	0	1.0	0.0	23	277.265942	unrelated	unrelated		UN	UN
[5-2_vs_10-2]	294.523384	0	1.0	0.0	25	294.523384	unrelated	unrelated		UN	UN
[5-2_vs_11-2]	282.845691	0	1.0	0.0	26	282.845691	unrelated	unrelated		UN	UN
[5-2_vs_12-1]	86.072057	0	1.0	0.0	8	86.072057	unrelated	unrelated		UN	UN
[5-2_vs_12-2]	81.67878400000001	0	1.0	0.0	8	81.67878400000001	unrelated	unrelated		UN	UN
[5-2_vs_13-1]	148.040163	0	1.0	0.0	13	148.040163	unrelated	unrelated		UN	UN
[5-2_vs_13-2]	139.30632599999998	0	1.0	0.0	12	139.30632599999998	unrelated	unrelated		UN	UN
[5-2_vs_14-1]	112.082615	0	1.0	0.0	10	112.082615	unrelated	unrelated		UN	UN
[5-2_vs_14-2]	126.429342	0	1.0	0.0	10	126.429342	unrelated	unrelated		UN	UN
[5-2_vs_15-1]	471.967105	0	1.0	0.0	47	471.967105	unrelated	unrelated		UN	UN
[5-2_vs_15-2]	473.98037	0	1.0	0.0	44	473.98037	unrelated	unrelated		UN	UN
[5-2_vs_16-1]	929.626717	0	1.0	0.0	81	929.626717	unrelated	unrelated		UN	UN
[5-2_vs_16-2]	961.989703	0	1.0	0.0	80	961.989703	unrelated	unrelated		UN	UN
[5-2_vs_17-1]	209.811621	0	1.0	0.0	19	209.811621	unrelated	unrelated		UN	UN
[5-2_vs_17-2]	209.415366	0	1.0	0.0	20	209.415366	unrelated	unrelated		UN	UN
[5-2_vs_18-1]	138.430741	0	1.0	0.0	15	138.430741	unrelated	unrelated		UN	UN
[5-2_vs_18-2]	138.677771	0	1.0	0.0	15	138.677771	unrelated	unrelated		UN	UN
[5-2_vs_19-1]	549.875804	0	1.0	0.0	51	549.875804	unrelated	unrelated		UN	UN
[5-2_vs_19-2]	531.489328	0	1.0	0.0	50	531.489328	unrelated	unrelated		UN	UN
[5-2_vs_20-1]	291.509371	0	1.0	0.0	32	291.509371	unrelated	unrelated		UN	UN
[5-2_vs_20-2]	299.831468	0	1.0	0.0	33	299.831468	unrelated	unrelated		UN	UN
[5-2_vs_21-1]	357.618273	0	1.0	0.0	34	357.618273	unrelated	unrelated		UN	UN
[5-2_vs_21-2]	409.395211	0	1.0	0.0	40	409.395211	unrelated	unrelated		UN	UN
[5-2_vs_22-1]	482.283885	0	1.0	0.0	47	482.283885	unrelated	unrelated		UN	UN
[5-2_vs_22-2]	488.458033	0	1.0	0.0	45	488.458033	unrelated	unrelated		UN	UN
[5-2_vs_22-650-2-blood]	19.226076	0	1.0	0.0	1	19.226076	unrelated	unrelated		UN	UN
[5-2_vs_23-1]	471.029552	0	1.0	0.0	41	471.029552	unrelated	unrelated		UN	UN
[5-2_vs_23-2]	485.879565	0	1.0	0.0	41	485.879565	unrelated	unrelated		UN	UN
[5-2_vs_24-1]	433.99516	0	1.0	0.0	35	433.99516	unrelated	unrelated		UN	UN
[5-2_vs_24-2]	422.495806	0	1.0	0.0	33	422.495806	unrelated	unrelated		UN	UN
[5-2_vs_25-1]	351.373717	0	1.0	0.0	34	351.373717	unrelated	unrelated		UN	UN
[5-2_vs_25-2]	339.258055	0	1.0	0.0	35	339.258055	unrelated	unrelated		UN	UN
[5-2_vs_26-1]	184.112974	0	1.0	0.0	19	184.112974	unrelated	unrelated		UN	UN
[5-2_vs_27-1]	224.966163	0	1.0	0.0	19	224.966163	unrelated	unrelated		UN	UN
[5-2_vs_28-1]	147.611938	0	1.0	0.0	15	147.611938	unrelated	unrelated		UN	UN
[5-2_vs_29-1]	8.654079	0	1.0	0.0	1	8.654079	unrelated	unrelated		UN	UN
[5-2_vs_29-2]	8.654079	0	1.0	0.0	1	8.654079	unrelated	unrelated		UN	UN
[5-2_vs_30-1]	16.118405	0	1.0	0.0	2	16.118405	unrelated	unrelated		UN	UN
[5-2_vs_30-2]	8.654079	0	1.0	0.0	1	8.654079	unrelated	unrelated		UN	UN
[5-2_vs_31-1]	32.031992	0	1.0	0.0	3	32.031992	unrelated	unrelated		UN	UN
[5-2_vs_31-2]	32.031992	0	1.0	0.0	3	32.031992	unrelated	unrelated		UN	UN
[5-2_vs_32-2]	25.992863	0	1.0	0.0	2	25.992863	unrelated	unrelated		UN	UN
[5-2_vs_33-1]	27.197745	0	1.0	0.0	2	27.197745	unrelated	unrelated		UN	UN
[5-2_vs_33-2]	54.570671	0	1.0	0.0	3	54.570671	unrelated	unrelated		UN	UN
[5-2_vs_34-2]	50.227901	0	1.0	0.0	4	50.227901	unrelated	unrelated		UN	UN
[5-2_vs_35-2]	29.339265	0	1.0	0.0	2	29.339265	unrelated	unrelated		UN	UN
[5-2_vs_36-2]	14.92672	0	1.0	0.0	2	14.92672	unrelated	unrelated		UN	UN
[5-2_vs_37-1]	14.761177	0	1.0	0.0	2	14.761177	unrelated	unrelated		UN	UN
[5-2_vs_37-2]	60.089846	0	1.0	0.0	4	60.089846	unrelated	unrelated		UN	UN
[5-2_vs_38-1]	65.354622	0	1.0	0.0	5	65.354622	unrelated	unrelated		UN	UN
[5-2_vs_38-2]	58.850384000000005	0	1.0	0.0	4	58.850384000000005	unrelated	unrelated		UN	UN
[5-2_vs_39-2]	22.872639	0	1.0	0.0	2	22.872639	unrelated	unrelated		UN	UN
[5-2_vs_40-1]	25.834249	0	1.0	0.0	2	25.834249	unrelated	unrelated		UN	UN
[5-2_vs_41-1]	25.984928000000004	0	1.0	0.0	2	25.984928000000004	unrelated	unrelated		UN	UN
[5-2_vs_41-2]	25.984928000000004	0	1.0	0.0	2	25.984928000000004	unrelated	unrelated		UN	UN
[5-2_vs_42-1]	8.25676	0	1.0	0.0	1	8.25676	unrelated	unrelated		UN	UN
[5-2_vs_42-2]	9.283813	0	1.0	0.0	1	9.283813	unrelated	unrelated		UN	UN
[5-2_vs_43-1]	47.749973	0	1.0	0.0	4	47.749973	unrelated	unrelated		UN	UN
[5-2_vs_43-2]	42.161453	0	1.0	0.0	3	42.161453	unrelated	unrelated		UN	UN
[5-2_vs_44-1]	17.948757	0	1.0	0.0	2	17.948757	unrelated	unrelated		UN	UN
[5-2_vs_44-2]	17.948757	0	1.0	0.0	2	17.948757	unrelated	unrelated		UN	UN
[5-2_vs_45-1]	51.903438	0	1.0	0.0	4	51.903438	unrelated	unrelated		UN	UN
[5-2_vs_46-1]	26.099575	0	1.0	0.0	2	26.099575	unrelated	unrelated		UN	UN
[5-2_vs_46-2]	48.498687	0	1.0	0.0	5	48.498687	unrelated	unrelated		UN	UN
[5-2_vs_47-1]	37.277857	0	1.0	0.0	3	37.277857	unrelated	unrelated		UN	UN
[5-2_vs_47-2]	37.277857	0	1.0	0.0	3	37.277857	unrelated	unrelated		UN	UN
[5-2_vs_48-1]	51.438231	0	1.0	0.0	4	51.438231	unrelated	unrelated		UN	UN
[5-2_vs_48-2]	51.438231	0	1.0	0.0	4	51.438231	unrelated	unrelated		UN	UN
[5-2_vs_49-1]	6.97879	0	1.0	0.0	1	6.97879	unrelated	unrelated		UN	UN
[5-2_vs_6-1]	1120.054456	0	1.0	0.0	57	1120.054456	unrelated	unrelated		UN	UN
[5-2_vs_6-2]	1125.138346	0	1.0	0.0	59	1125.138346	unrelated	unrelated		UN	UN
[5-2_vs_7-1]	30.886826	0	1.0	0.0	4	30.886826	unrelated	unrelated		UN	UN
[5-2_vs_7-2]	30.886826	0	1.0	0.0	4	30.886826	unrelated	unrelated		UN	UN
[5-2_vs_8-1]	68.218604	0	1.0	0.0	8	68.218604	unrelated	unrelated		UN	UN
[5-2_vs_8-2]	68.039878	0	1.0	0.0	8	68.039878	unrelated	unrelated		UN	UN
[5-2_vs_9-1]	68.240154	0	1.0	0.0	8	68.240154	unrelated	unrelated		UN	UN
[5-2_vs_9-2]	64.955296	0	1.0	0.0	8	64.955296	unrelated	unrelated		UN	UN
[6-1_vs_10-1]	326.989975	0	1.0	0.0	25	326.989975	unrelated	unrelated	C-3a(FC)	4	4
[6-1_vs_10-2]	333.22911	0	1.0	0.0	25	333.22911	unrelated	unrelated		UN	UN
[6-1_vs_11-2]	244.554329	0	1.0	0.0	25	244.554329	unrelated	unrelated		UN	UN
[6-1_vs_12-1]	110.211714	0	1.0	0.0	10	110.211714	unrelated	unrelated	C-3a(FC)	4	4
[6-1_vs_12-2]	101.533667	0	1.0	0.0	9	101.533667	unrelated	unrelated		UN	UN
[6-1_vs_13-1]	76.769718	0	1.0	0.0	8	76.769718	unrelated	unrelated	C-3a(FC)	4	4
[6-1_vs_13-2]	59.875778	0	1.0	0.0	6	59.875778	unrelated	unrelated		UN	UN
[6-1_vs_14-1]	106.951206	0	1.0	0.0	10	106.951206	unrelated	unrelated	C-3a(FC)	4	4
[6-1_vs_14-2]	107.362758	0	1.0	0.0	9	107.362758	unrelated	unrelated		UN	UN
[6-1_vs_15-1]	507.765586	0	1.0	0.0	49	507.765586	unrelated	unrelated	HS	UN	UN
[6-1_vs_15-2]	512.698183	0	1.0	0.0	49	512.698183	unrelated	unrelated		UN	UN
[6-1_vs_16-1]	531.328855	0	1.0	0.0	44	531.328855	unrelated	unrelated	C-2(U-N)	3	3
[6-1_vs_16-2]	583.328455	0	1.0	0.0	49	583.328455	unrelated	unrelated		UN	UN
[6-1_vs_17-1]	214.108443	0	1.0	0.0	23	214.108443	unrelated	unrelated	C-2(U-N)_HS	UN	3
[6-1_vs_17-2]	211.998059	0	1.0	0.0	23	211.998059	unrelated	unrelated		UN	UN
[6-1_vs_18-1]	151.001051	0	1.0	0.0	18	151.001051	unrelated	unrelated	C-2(U-N)_HS	UN	3
[6-1_vs_18-2]	139.560183	0	1.0	0.0	17	139.560183	unrelated	unrelated		UN	UN
[6-1_vs_19-1]	454.110595	0	1.0	0.0	47	454.110595	unrelated	unrelated	C-2(U-N)	3	3
[6-1_vs_19-2]	459.614852	0	1.0	0.0	48	459.614852	unrelated	unrelated		UN	UN
[6-1_vs_20-1]	295.212908	0	1.0	0.0	31	295.212908	unrelated	unrelated	C-2(U-N)	3	3
[6-1_vs_20-2]	330.105431	0	1.0	0.0	36	330.105431	unrelated	unrelated		UN	UN
[6-1_vs_21-1]	476.971318	0	1.0	0.0	39	476.971318	unrelated	unrelated	C-2(U-N)	3	3
[6-1_vs_21-2]	455.592103	0	1.0	0.0	37	455.592103	unrelated	unrelated		UN	UN
[6-1_vs_22-1]	437.30759	0	1.0	0.0	43	437.30759	unrelated	unrelated	C-2(U-N)	3	3
[6-1_vs_22-2]	408.899152	0	1.0	0.0	37	408.899152	unrelated	unrelated		UN	UN
[6-1_vs_22-650-1-blood]	27.970525	0	1.0	0.0	2	27.970525	unrelated	unrelated		UN	UN
[6-1_vs_22-650-2-blood]	28.564972	0	1.0	0.0	2	28.564972	unrelated	unrelated		UN	UN
[6-1_vs_23-1]	785.860301	0	1.0	0.0	70	785.860301	unrelated	unrelated	L-1(P-C)	1	1
[6-1_vs_23-2]	809.387954	0	1.0	0.0	70	809.387954	unrelated	unrelated		UN	UN
[6-1_vs_24-1]	848.901196	0	1.0	0.0	77	848.901196	unrelated	unrelated	L-1(P-C)	1	1
[6-1_vs_24-2]	822.902998	0	1.0	0.0	76	822.902998	unrelated	unrelated		UN	UN
[6-1_vs_25-1]	740.462753	0	1.0	0.0	64	740.462753	unrelated	unrelated	L-1(P-C)	1	1
[6-1_vs_25-2]	771.252303	0	1.0	0.0	65	771.252303	unrelated	unrelated		UN	UN
[6-1_vs_26-1]	202.727549	0	1.0	0.0	19	202.727549	unrelated	unrelated		4	4
[6-1_vs_27-1]	161.120085	0	1.0	0.0	13	161.120085	unrelated	unrelated		4	4
[6-1_vs_28-1]	227.593694	0	1.0	0.0	25	227.593694	unrelated	unrelated		4	4
[6-1_vs_29-2]	7.982286	0	1.0	0.0	1	7.982286	unrelated	unrelated		UN	UN
[6-1_vs_31-1]	28.548008	0	1.0	0.0	4	28.548008	unrelated	unrelated	UN	UN	UN
[6-1_vs_31-2]	28.548008	0	1.0	0.0	4	28.548008	unrelated	unrelated		UN	UN
[6-1_vs_32-2]	23.182314	0	1.0	0.0	2	23.182314	unrelated	unrelated		UN	UN
[6-1_vs_33-1]	33.722481	0	1.0	0.0	4	33.722481	unrelated	unrelated	UN	UN	UN
[6-1_vs_33-2]	50.126301	0	1.0	0.0	4	50.126301	unrelated	unrelated		UN	UN
[6-1_vs_34-2]	15.720543	0	1.0	0.0	2	15.720543	unrelated	unrelated		UN	UN
[6-1_vs_35-2]	15.420002	0	1.0	0.0	2	15.420002	unrelated	unrelated		UN	UN
[6-1_vs_36-2]	7.3183	0	1.0	0.0	1	7.3183	unrelated	unrelated		UN	UN
[6-1_vs_37-1]	8.107826	0	1.0	0.0	1	8.107826	unrelated	unrelated	UN	UN	UN
[6-1_vs_37-2]	9.221504	0	1.0	0.0	1	9.221504	unrelated	unrelated		UN	UN
[6-1_vs_38-1]	55.989545	0	1.0	0.0	5	55.989545	unrelated	unrelated	UN	UN	UN
[6-1_vs_38-2]	54.058841	0	1.0	0.0	5	54.058841	unrelated	unrelated		UN	UN
[6-1_vs_39-2]	13.454489	0	1.0	0.0	2	13.454489	unrelated	unrelated		UN	UN
