pair	IBD1_len	IBD2_len	R1	R2	Num_Segs	Total_len	target1	target2	real_kinship	kinship	kinship_considered_hs
[18-1_vs_41-1]	69.62564	0	1.0	0.0	29	69.62564	unrelated	unrelated	UN	UN	UN
[18-1_vs_41-2]	60.905379	0	1.0	0.0	25	60.905379	unrelated	unrelated		UN	UN
[18-1_vs_42-1]	73.71374899999999	0	1.0	0.0	28	73.71374899999999	unrelated	unrelated	UN	UN	UN
[18-1_vs_42-2]	74.703521	0	1.0	0.0	28	74.703521	unrelated	unrelated		UN	UN
[18-1_vs_43-1]	55.492878	0	1.0	0.0	20	55.492878	unrelated	unrelated	UN	UN	UN
[18-1_vs_43-2]	42.711673	0	1.0	0.0	13	42.711673	unrelated	unrelated		UN	UN
[18-1_vs_44-1]	85.678633	0	1.0	0.0	32	85.678633	unrelated	unrelated	UN	UN	UN
[18-1_vs_44-2]	87.610108	0	1.0	0.0	32	87.610108	unrelated	unrelated		UN	UN
[18-1_vs_45-1]	90.104943	0	1.0	0.0	33	90.104943	unrelated	unrelated		UN	UN
[18-1_vs_46-1]	27.610032	0	1.0	0.0	12	27.610032	unrelated	unrelated	UN	UN	UN
[18-1_vs_46-2]	68.56227200000001	0	1.0	0.0	33	68.56227200000001	unrelated	unrelated		UN	UN
[18-1_vs_47-1]	70.886076	0	1.0	0.0	29	70.886076	unrelated	unrelated	UN	UN	UN
[18-1_vs_47-2]	73.16691399999999	0	1.0	0.0	29	73.16691399999999	unrelated	unrelated		UN	UN
[18-1_vs_48-1]	73.891621	0	1.0	0.0	22	73.891621	unrelated	unrelated	UN	UN	UN
[18-1_vs_48-2]	68.381585	0	1.0	0.0	22	68.381585	unrelated	unrelated		UN	UN
[18-1_vs_49-1]	57.516014	0	1.0	0.0	22	57.516014	unrelated	unrelated	UN	UN	UN
[18-1_vs_49-2]	42.606484	0	1.0	0.0	17	42.606484	unrelated	unrelated		UN	UN
[18-2_vs_19-1]	305.925912	0	1.0	0.0	83	305.925912	unrelated	unrelated		UN	UN
[18-2_vs_19-2]	305.669254	0	1.0	0.0	84	305.669254	unrelated	unrelated		UN	UN
[18-2_vs_20-1]	394.609907	0	1.0	0.0	118	394.609907	unrelated	unrelated		UN	UN
[18-2_vs_20-2]	383.799047	0	1.0	0.0	115	383.799047	unrelated	unrelated		UN	UN
[18-2_vs_21-1]	328.001109	0	1.0	0.0	90	328.001109	unrelated	unrelated		UN	UN
[18-2_vs_21-2]	342.972955	0	1.0	0.0	92	342.972955	unrelated	unrelated		UN	UN
[18-2_vs_22-1]	321.652768	0	1.0	0.0	87	321.652768	unrelated	unrelated		UN	UN
[18-2_vs_22-2]	323.250616	0	1.0	0.0	92	323.250616	unrelated	unrelated		UN	UN
[18-2_vs_22-593-1-saliva]	1.323395	0	1.0	0.0	1	1.323395	unrelated	unrelated		UN	UN
[18-2_vs_22-593-2-saliva]	9.794287	0	1.0	0.0	6	9.794287	unrelated	unrelated		UN	UN
[18-2_vs_22-650-1-blood]	60.084143	0	1.0	0.0	31	60.084143	unrelated	unrelated		UN	UN
[18-2_vs_22-650-2-blood]	65.886976	0	1.0	0.0	27	65.886976	unrelated	unrelated		UN	UN
[18-2_vs_23-1]	314.445204	0	1.0	0.0	86	314.445204	unrelated	unrelated		UN	UN
[18-2_vs_23-2]	322.107915	0	1.0	0.0	85	322.107915	unrelated	unrelated		UN	UN
[18-2_vs_24-1]	257.915916	0	1.0	0.0	69	257.915916	unrelated	unrelated		UN	UN
[18-2_vs_24-2]	260.327774	0	1.0	0.0	71	260.327774	unrelated	unrelated		UN	UN
[18-2_vs_25-1]	379.854856	0	1.0	0.0	93	379.854856	unrelated	unrelated		UN	UN
[18-2_vs_25-2]	373.259621	0	1.0	0.0	88	373.259621	unrelated	unrelated		UN	UN
[18-2_vs_26-1]	213.006381	0	1.0	0.0	60	213.006381	unrelated	unrelated		UN	UN
[18-2_vs_27-1]	213.239448	0	1.0	0.0	59	213.239448	unrelated	unrelated		UN	UN
[18-2_vs_28-1]	244.977313	0	1.0	0.0	60	244.977313	unrelated	unrelated		UN	UN
[18-2_vs_29-1]	56.381535	0	1.0	0.0	19	56.381535	unrelated	unrelated		UN	UN
[18-2_vs_29-2]	57.370037	0	1.0	0.0	19	57.370037	unrelated	unrelated		UN	UN
[18-2_vs_30-1]	85.99735100000001	0	1.0	0.0	24	85.99735100000001	unrelated	unrelated		UN	UN
[18-2_vs_30-2]	82.836016	0	1.0	0.0	22	82.836016	unrelated	unrelated		UN	UN
[18-2_vs_31-1]	62.76839	0	1.0	0.0	22	62.76839	unrelated	unrelated		UN	UN
[18-2_vs_31-2]	66.295276	0	1.0	0.0	24	66.295276	unrelated	unrelated		UN	UN
[18-2_vs_32-2]	91.106445	0	1.0	0.0	28	91.106445	unrelated	unrelated		UN	UN
[18-2_vs_33-1]	60.508012	0	1.0	0.0	27	60.508012	unrelated	unrelated		UN	UN
[18-2_vs_33-2]	102.556654	0	1.0	0.0	36	102.556654	unrelated	unrelated		UN	UN
[18-2_vs_34-1]	38.97429	0	1.0	0.0	13	38.97429	unrelated	unrelated		UN	UN
[18-2_vs_34-2]	69.467822	0	1.0	0.0	21	69.467822	unrelated	unrelated		UN	UN
[18-2_vs_35-2]	84.660014	0	1.0	0.0	23	84.660014	unrelated	unrelated		UN	UN
[18-2_vs_36-2]	67.635491	0	1.0	0.0	30	67.635491	unrelated	unrelated		UN	UN
[18-2_vs_37-1]	12.684116	0	1.0	0.0	5	12.684116	unrelated	unrelated		UN	UN
[18-2_vs_37-2]	53.375841	0	1.0	0.0	27	53.375841	unrelated	unrelated		UN	UN
[18-2_vs_38-1]	78.284868	0	1.0	0.0	26	78.284868	unrelated	unrelated		UN	UN
[18-2_vs_38-2]	78.375213	0	1.0	0.0	25	78.375213	unrelated	unrelated		UN	UN
[18-2_vs_39-2]	76.016063	0	1.0	0.0	30	76.016063	unrelated	unrelated		UN	UN
[18-2_vs_40-1]	53.847584	0	1.0	0.0	16	53.847584	unrelated	unrelated		UN	UN
[18-2_vs_41-1]	70.897958	0	1.0	0.0	30	70.897958	unrelated	unrelated		UN	UN
[18-2_vs_41-2]	64.178259	0	1.0	0.0	27	64.178259	unrelated	unrelated		UN	UN
[18-2_vs_42-1]	70.280875	0	1.0	0.0	26	70.280875	unrelated	unrelated		UN	UN
[18-2_vs_42-2]	61.283853	0	1.0	0.0	25	61.283853	unrelated	unrelated		UN	UN
[18-2_vs_43-1]	59.686432	0	1.0	0.0	21	59.686432	unrelated	unrelated		UN	UN
[18-2_vs_43-2]	42.005146	0	1.0	0.0	13	42.005146	unrelated	unrelated		UN	UN
[18-2_vs_44-1]	86.469847	0	1.0	0.0	32	86.469847	unrelated	unrelated		UN	UN
[18-2_vs_44-2]	89.472596	0	1.0	0.0	33	89.472596	unrelated	unrelated		UN	UN
[18-2_vs_45-1]	89.051492	0	1.0	0.0	32	89.051492	unrelated	unrelated		UN	UN
[18-2_vs_46-1]	26.458086	0	1.0	0.0	11	26.458086	unrelated	unrelated		UN	UN
[18-2_vs_46-2]	67.009903	0	1.0	0.0	32	67.009903	unrelated	unrelated		UN	UN
[18-2_vs_47-1]	73.689955	0	1.0	0.0	31	73.689955	unrelated	unrelated		UN	UN
[18-2_vs_47-2]	77.596434	0	1.0	0.0	32	77.596434	unrelated	unrelated		UN	UN
[18-2_vs_48-1]	74.767464	0	1.0	0.0	24	74.767464	unrelated	unrelated		UN	UN
[18-2_vs_48-2]	62.782754	0	1.0	0.0	22	62.782754	unrelated	unrelated		UN	UN
[18-2_vs_49-1]	59.284557	0	1.0	0.0	23	59.284557	unrelated	unrelated		UN	UN
[18-2_vs_49-2]	44.375027	0	1.0	0.0	18	44.375027	unrelated	unrelated		UN	UN
[19-1_vs_19-2]	3126.695051	0	1.0	0.0	25	3126.695051	unrelated	unrelated		UN	UN
[19-1_vs_20-1]	474.961399	0	1.0	0.0	125	474.961399	12.5	F-C	C-3a(FC)	4	4
[19-1_vs_20-2]	484.316865	0	1.0	0.0	130	484.316865	unrelated	unrelated		UN	UN
[19-1_vs_21-1]	522.681486	0	1.0	0.0	123	522.681486	12.5	F-C	C-3a(FC)	4	4
[19-1_vs_21-2]	524.312292	0	1.0	0.0	126	524.312292	unrelated	unrelated		UN	UN
[19-1_vs_22-1]	1612.698136	0	1.0	0.0	240	1612.698136	50.0	FS	C-1(FS)	2	2
[19-1_vs_22-2]	1587.361465	0	1.0	0.0	232	1587.361465	unrelated	unrelated		UN	UN
[19-1_vs_22-593-1-saliva]	2.6645760000000003	0	1.0	0.0	2	2.6645760000000003	unrelated	unrelated		UN	UN
[19-1_vs_22-593-2-saliva]	5.671319	0	1.0	0.0	3	5.671319	unrelated	unrelated		UN	UN
[19-1_vs_22-650-1-blood]	73.990397	0	1.0	0.0	25	73.990397	unrelated	unrelated		UN	UN
[19-1_vs_22-650-2-blood]	80.088835	0	1.0	0.0	24	80.088835	unrelated	unrelated		UN	UN
[19-1_vs_23-1]	599.268748	0	1.0	0.0	139	599.268748	12.5	F-C	C-3a(FC)	4	4
[19-1_vs_23-2]	610.637753	0	1.0	0.0	145	610.637753	unrelated	unrelated		UN	UN
[19-1_vs_24-1]	522.406541	0	1.0	0.0	128	522.406541	12.5	F-C	C-3a(FC)	4	4
[19-1_vs_24-2]	513.475585	0	1.0	0.0	130	513.475585	unrelated	unrelated		UN	UN
[19-1_vs_25-1]	408.570782	0	1.0	0.0	120	408.570782	12.5	F-C	C-3a(FC)	4	4
[19-1_vs_25-2]	406.903916	0	1.0	0.0	126	406.903916	unrelated	unrelated		UN	UN
[19-1_vs_26-1]	856.855257	0	1.0	0.0	217	856.855257	25.0	U-N		3	3
[19-1_vs_27-1]	260.291982	0	1.0	0.0	73	260.291982	6.25	FCOR		4	4
[19-1_vs_28-1]	319.61325	0	1.0	0.0	83	319.61325	6.25	FCOR		4	4
[19-1_vs_29-1]	43.729455	0	1.0	0.0	19	43.729455	0.0	UL	UN	UN	UN
[19-1_vs_29-2]	45.741952	0	1.0	0.0	20	45.741952	unrelated	unrelated		UN	UN
[19-1_vs_30-1]	65.258421	0	1.0	0.0	25	65.258421	0.0	UL	UN	UN	UN
[19-1_vs_30-2]	64.190165	0	1.0	0.0	25	64.190165	unrelated	unrelated		UN	UN
[19-1_vs_31-1]	87.20215400000001	0	1.0	0.0	30	87.20215400000001	unrelated	unrelated	UN	UN	UN
[19-1_vs_31-2]	78.986643	0	1.0	0.0	27	78.986643	unrelated	unrelated		UN	UN
[19-1_vs_32-2]	64.822494	0	1.0	0.0	29	64.822494	unrelated	unrelated		UN	UN
[19-1_vs_33-1]	91.092939	0	1.0	0.0	24	91.092939	unrelated	unrelated	UN	UN	UN
[19-1_vs_33-2]	112.375942	0	1.0	0.0	25	112.375942	unrelated	unrelated		UN	UN
[19-1_vs_34-1]	44.523934	0	1.0	0.0	17	44.523934	unrelated	unrelated	UN	UN	UN
[19-1_vs_34-2]	63.16568	0	1.0	0.0	25	63.16568	unrelated	unrelated		UN	UN
[19-1_vs_35-2]	76.778109	0	1.0	0.0	26	76.778109	unrelated	unrelated		UN	UN
[19-1_vs_36-2]	50.919461	0	1.0	0.0	23	50.919461	unrelated	unrelated		UN	UN
[19-1_vs_37-1]	38.440257	0	1.0	0.0	5	38.440257	unrelated	unrelated	UN	UN	UN
[19-1_vs_37-2]	103.565236	0	1.0	0.0	27	103.565236	unrelated	unrelated		UN	UN
[19-1_vs_38-1]	85.092671	0	1.0	0.0	21	85.092671	unrelated	unrelated	UN	UN	UN
[19-1_vs_38-2]	87.142003	0	1.0	0.0	21	87.142003	unrelated	unrelated		UN	UN
[19-1_vs_39-2]	91.430011	0	1.0	0.0	33	91.430011	unrelated	unrelated		UN	UN
[19-1_vs_40-1]	52.632032	0	1.0	0.0	16	52.632032	unrelated	unrelated		UN	UN
[19-1_vs_41-1]	83.606786	0	1.0	0.0	21	83.606786	unrelated	unrelated	UN	UN	UN
[19-1_vs_41-2]	86.638396	0	1.0	0.0	21	86.638396	unrelated	unrelated		UN	UN
[19-1_vs_42-1]	54.475264	0	1.0	0.0	27	54.475264	unrelated	unrelated	UN	UN	UN
[19-1_vs_42-2]	55.7719	0	1.0	0.0	27	55.7719	unrelated	unrelated		UN	UN
[19-1_vs_43-1]	110.118531	0	1.0	0.0	31	110.118531	unrelated	unrelated	UN	UN	UN
[19-1_vs_43-2]	100.871489	0	1.0	0.0	29	100.871489	unrelated	unrelated		UN	UN
[19-1_vs_44-1]	64.787769	0	1.0	0.0	26	64.787769	unrelated	unrelated	UN	UN	UN
[19-1_vs_44-2]	55.918781	0	1.0	0.0	24	55.918781	unrelated	unrelated		UN	UN
[19-1_vs_45-1]	41.568943	0	1.0	0.0	18	41.568943	unrelated	unrelated		UN	UN
[19-1_vs_46-1]	34.054517000000004	0	1.0	0.0	12	34.054517000000004	unrelated	unrelated	UN	UN	UN
[19-1_vs_46-2]	69.729832	0	1.0	0.0	27	69.729832	unrelated	unrelated		UN	UN
[19-1_vs_47-1]	60.338276	0	1.0	0.0	25	60.338276	unrelated	unrelated	UN	UN	UN
[19-1_vs_47-2]	60.027073	0	1.0	0.0	25	60.027073	unrelated	unrelated		UN	UN
[19-1_vs_48-1]	74.437976	0	1.0	0.0	22	74.437976	unrelated	unrelated	UN	UN	UN
[19-1_vs_48-2]	68.539384	0	1.0	0.0	20	68.539384	unrelated	unrelated		UN	UN
[19-1_vs_49-1]	85.926332	0	1.0	0.0	37	85.926332	unrelated	unrelated	UN	UN	UN
[19-1_vs_49-2]	54.49817	0	1.0	0.0	24	54.49817	unrelated	unrelated		UN	UN
[19-2_vs_20-1]	467.455752	0	1.0	0.0	125	467.455752	unrelated	unrelated		UN	UN
[19-2_vs_20-2]	484.160747	0	1.0	0.0	130	484.160747	unrelated	unrelated		UN	UN
[19-2_vs_21-1]	517.365845	0	1.0	0.0	125	517.365845	unrelated	unrelated		UN	UN
[19-2_vs_21-2]	523.619082	0	1.0	0.0	128	523.619082	unrelated	unrelated		UN	UN
[19-2_vs_22-1]	1621.416562	0	1.0	0.0	240	1621.416562	unrelated	unrelated		UN	UN
[19-2_vs_22-2]	1597.849093	0	1.0	0.0	231	1597.849093	unrelated	unrelated		UN	UN
[19-2_vs_22-593-1-saliva]	2.6645760000000003	0	1.0	0.0	2	2.6645760000000003	unrelated	unrelated		UN	UN
[19-2_vs_22-593-2-saliva]	5.575378000000001	0	1.0	0.0	3	5.575378000000001	unrelated	unrelated		UN	UN
[19-2_vs_22-650-1-blood]	73.406913	0	1.0	0.0	26	73.406913	unrelated	unrelated		UN	UN
[19-2_vs_22-650-2-blood]	86.01090500000001	0	1.0	0.0	25	86.01090500000001	unrelated	unrelated		UN	UN
[19-2_vs_23-1]	600.703706	0	1.0	0.0	135	600.703706	unrelated	unrelated		UN	UN
[19-2_vs_23-2]	612.403853	0	1.0	0.0	144	612.403853	unrelated	unrelated		UN	UN
[19-2_vs_24-1]	530.77455	0	1.0	0.0	131	530.77455	unrelated	unrelated		UN	UN
[19-2_vs_24-2]	522.187167	0	1.0	0.0	133	522.187167	unrelated	unrelated		UN	UN
[19-2_vs_25-1]	410.186074	0	1.0	0.0	121	410.186074	unrelated	unrelated		UN	UN
[19-2_vs_25-2]	411.6812	0	1.0	0.0	127	411.6812	unrelated	unrelated		UN	UN
[19-2_vs_26-1]	864.425314	0	1.0	0.0	216	864.425314	unrelated	unrelated		UN	UN
[19-2_vs_27-1]	261.996454	0	1.0	0.0	69	261.996454	unrelated	unrelated		UN	UN
[19-2_vs_28-1]	327.13206	0	1.0	0.0	84	327.13206	unrelated	unrelated		UN	UN
[19-2_vs_29-1]	47.877045	0	1.0	0.0	22	47.877045	unrelated	unrelated		UN	UN
[19-2_vs_29-2]	47.823663	0	1.0	0.0	22	47.823663	unrelated	unrelated		UN	UN
[19-2_vs_30-1]	72.790571	0	1.0	0.0	28	72.790571	unrelated	unrelated		UN	UN
[19-2_vs_30-2]	70.871412	0	1.0	0.0	27	70.871412	unrelated	unrelated		UN	UN
[19-2_vs_31-1]	87.55598	0	1.0	0.0	30	87.55598	unrelated	unrelated		UN	UN
[19-2_vs_31-2]	77.500853	0	1.0	0.0	25	77.500853	unrelated	unrelated		UN	UN
[19-2_vs_32-2]	67.464927	0	1.0	0.0	31	67.464927	unrelated	unrelated		UN	UN
[19-2_vs_33-1]	90.82762	0	1.0	0.0	23	90.82762	unrelated	unrelated		UN	UN
[19-2_vs_33-2]	114.241623	0	1.0	0.0	25	114.241623	unrelated	unrelated		UN	UN
[19-2_vs_34-1]	53.457375	0	1.0	0.0	21	53.457375	unrelated	unrelated		UN	UN
[19-2_vs_34-2]	62.322781	0	1.0	0.0	25	62.322781	unrelated	unrelated		UN	UN
[19-2_vs_35-2]	75.183316	0	1.0	0.0	24	75.183316	unrelated	unrelated		UN	UN
[19-2_vs_36-1]	1.081161	0	1.0	0.0	1	1.081161	unrelated	unrelated		UN	UN
[19-2_vs_36-2]	49.393224	0	1.0	0.0	22	49.393224	unrelated	unrelated		UN	UN
[19-2_vs_37-1]	45.955006	0	1.0	0.0	9	45.955006	unrelated	unrelated		UN	UN
[19-2_vs_37-2]	104.428869	0	1.0	0.0	27	104.428869	unrelated	unrelated		UN	UN
[19-2_vs_38-1]	101.186984	0	1.0	0.0	27	101.186984	unrelated	unrelated		UN	UN
[19-2_vs_38-2]	98.823327	0	1.0	0.0	25	98.823327	unrelated	unrelated		UN	UN
[19-2_vs_39-2]	82.511382	0	1.0	0.0	31	82.511382	unrelated	unrelated		UN	UN
[19-2_vs_40-1]	60.997911	0	1.0	0.0	21	60.997911	unrelated	unrelated		UN	UN
[19-2_vs_41-1]	91.713195	0	1.0	0.0	21	91.713195	unrelated	unrelated		UN	UN
[19-2_vs_41-2]	88.686368	0	1.0	0.0	22	88.686368	unrelated	unrelated		UN	UN
[19-2_vs_42-1]	61.514919	0	1.0	0.0	29	61.514919	unrelated	unrelated		UN	UN
[19-2_vs_42-2]	61.543308	0	1.0	0.0	27	61.543308	unrelated	unrelated		UN	UN
[19-2_vs_43-1]	107.932969	0	1.0	0.0	30	107.932969	unrelated	unrelated		UN	UN
[19-2_vs_43-2]	99.062822	0	1.0	0.0	28	99.062822	unrelated	unrelated		UN	UN
[19-2_vs_44-1]	63.415741	0	1.0	0.0	25	63.415741	unrelated	unrelated		UN	UN
[19-2_vs_44-2]	57.702054	0	1.0	0.0	25	57.702054	unrelated	unrelated		UN	UN
[19-2_vs_45-1]	54.383939	0	1.0	0.0	22	54.383939	unrelated	unrelated		UN	UN
[19-2_vs_46-1]	33.403326	0	1.0	0.0	15	33.403326	unrelated	unrelated		UN	UN
[19-2_vs_46-2]	69.33682	0	1.0	0.0	27	69.33682	unrelated	unrelated		UN	UN
[19-2_vs_47-1]	58.363174	0	1.0	0.0	24	58.363174	unrelated	unrelated		UN	UN
[19-2_vs_47-2]	62.056983	0	1.0	0.0	25	62.056983	unrelated	unrelated		UN	UN
[19-2_vs_48-1]	71.473983	0	1.0	0.0	21	71.473983	unrelated	unrelated		UN	UN
[19-2_vs_48-2]	61.223932000000005	0	1.0	0.0	16	61.223932000000005	unrelated	unrelated		UN	UN
[19-2_vs_49-1]	88.002634	0	1.0	0.0	38	88.002634	unrelated	unrelated		UN	UN
[19-2_vs_49-2]	52.342102	0	1.0	0.0	22	52.342102	unrelated	unrelated		UN	UN
[2-1_vs_10-1]	476.436707	0	1.0	0.0	132	476.436707	unrelated	unrelated	C-2(U-N)	3	3
[2-1_vs_10-2]	481.357735	0	1.0	0.0	130	481.357735	unrelated	unrelated		UN	UN
[2-1_vs_11-2]	422.964147	0	1.0	0.0	116	422.964147	unrelated	unrelated		UN	UN
[2-1_vs_12-1]	858.69719	0	1.0	0.0	191	858.69719	unrelated	unrelated	C-2(U-N)	3	3
[2-1_vs_12-2]	875.354662	0	1.0	0.0	194	875.354662	unrelated	unrelated		UN	UN
[2-1_vs_13-1]	1035.350719	0	1.0	0.0	226	1035.350719	unrelated	unrelated	C-2(U-N)	3	3
[2-1_vs_13-2]	1030.714768	0	1.0	0.0	227	1030.714768	unrelated	unrelated		UN	UN
[2-1_vs_14-1]	1860.8485	0	1.0	0.0	417	1860.8485	unrelated	unrelated	L-1(P-C)	1	1
[2-1_vs_14-2]	1889.503776	0	1.0	0.0	430	1889.503776	unrelated	unrelated		UN	UN
[2-1_vs_15-1]	370.377194	0	1.0	0.0	108	370.377194	unrelated	unrelated	L-1(P-C)	1	1
[2-1_vs_15-2]	375.751737	0	1.0	0.0	113	375.751737	unrelated	unrelated		UN	UN
[2-1_vs_16-1]	108.512274	0	1.0	0.0	39	108.512274	unrelated	unrelated	C-3b(GU-GN)	4	4
[2-1_vs_16-2]	119.454199	0	1.0	0.0	43	119.454199	unrelated	unrelated		UN	UN
[2-1_vs_17-1]	239.193611	0	1.0	0.0	82	239.193611	unrelated	unrelated	C-3b(GU-GN)	4	4
[2-1_vs_17-2]	224.066751	0	1.0	0.0	78	224.066751	unrelated	unrelated		UN	UN
[2-1_vs_18-1]	236.584121	0	1.0	0.0	72	236.584121	unrelated	unrelated	C-3b(GU-GN)	4	4
[2-1_vs_18-2]	227.98838	0	1.0	0.0	73	227.98838	unrelated	unrelated		UN	UN
[2-1_vs_19-1]	137.43365	0	1.0	0.0	50	137.43365	unrelated	unrelated	C-3b(GU-GN)	4	4
[2-1_vs_19-2]	138.464678	0	1.0	0.0	48	138.464678	unrelated	unrelated		UN	UN
[2-1_vs_2-2]	3101.350852	0	1.0	0.0	24	3101.350852	unrelated	unrelated		UN	UN
[2-1_vs_20-1]	286.439867	0	1.0	0.0	88	286.439867	unrelated	unrelated	C-3b(GU-GN)	4	4
[2-1_vs_20-2]	276.342764	0	1.0	0.0	82	276.342764	unrelated	unrelated		UN	UN
[2-1_vs_21-1]	298.551429	0	1.0	0.0	74	298.551429	12.5	GU-GN	C-3b(GU-GN)	4	4
[2-1_vs_21-2]	302.644186	0	1.0	0.0	78	302.644186	unrelated	unrelated		UN	UN
[2-1_vs_22-1]	205.518543	0	1.0	0.0	59	205.518543	12.5	GU-GN	C-3b(GU-GN)	4	4
[2-1_vs_22-2]	190.697485	0	1.0	0.0	53	190.697485	unrelated	unrelated		UN	UN
[2-1_vs_22-593-1-saliva]	5.022348	0	1.0	0.0	2	5.022348	unrelated	unrelated		UN	UN
[2-1_vs_22-593-2-saliva]	4.12487	0	1.0	0.0	1	4.12487	unrelated	unrelated		UN	UN
[2-1_vs_22-650-1-blood]	67.980193	0	1.0	0.0	27	67.980193	unrelated	unrelated		UN	UN
[2-1_vs_22-650-2-blood]	37.986597	0	1.0	0.0	21	37.986597	unrelated	unrelated		UN	UN
[2-1_vs_23-1]	146.847531	0	1.0	0.0	47	146.847531	12.5	GU-GN	C-3b(GU-GN)	4	4
[2-1_vs_23-2]	152.831037	0	1.0	0.0	51	152.831037	unrelated	unrelated		UN	UN
[2-1_vs_24-1]	213.43717	0	1.0	0.0	61	213.43717	12.5	GU-GN	C-3b(GU-GN)	4	4
[2-1_vs_24-2]	209.417178	0	1.0	0.0	60	209.417178	unrelated	unrelated		UN	UN
[2-1_vs_25-1]	304.368312	0	1.0	0.0	86	304.368312	12.5	GU-GN	C-3b(GU-GN)	4	4
[2-1_vs_25-2]	299.371653	0	1.0	0.0	83	299.371653	unrelated	unrelated		UN	UN
[2-1_vs_26-1]	144.8882	0	1.0	0.0	52	144.8882	6.25	GGU-GGN		5	5
[2-1_vs_27-1]	172.645661	0	1.0	0.0	43	172.645661	6.25	GGU-GGN		5	5
[2-1_vs_28-1]	221.399864	0	1.0	0.0	60	221.399864	6.25	GGU-GGN		5	5
[2-1_vs_29-1]	48.354984	0	1.0	0.0	21	48.354984	0.0	UL	UN	UN	UN
[2-1_vs_29-2]	52.344409	0	1.0	0.0	22	52.344409	unrelated	unrelated		UN	UN
[2-1_vs_3-1]	455.273641	0	1.0	0.0	132	455.273641	25.0	U-N	C-2(U-N)	3	3
[2-1_vs_3-2]	463.196173	0	1.0	0.0	130	463.196173	unrelated	unrelated		UN	UN
[2-1_vs_30-1]	54.097718	0	1.0	0.0	22	54.097718	0.0	UL	UN	UN	UN
[2-1_vs_30-2]	54.528905	0	1.0	0.0	23	54.528905	unrelated	unrelated		UN	UN
[2-1_vs_31-1]	54.228015	0	1.0	0.0	21	54.228015	unrelated	unrelated	UN	UN	UN
[2-1_vs_31-2]	53.191096	0	1.0	0.0	22	53.191096	unrelated	unrelated		UN	UN
[2-1_vs_32-2]	88.327461	0	1.0	0.0	29	88.327461	unrelated	unrelated		UN	UN
[2-1_vs_33-1]	58.482023	0	1.0	0.0	19	58.482023	unrelated	unrelated	UN	UN	UN
[2-1_vs_33-2]	68.59086	0	1.0	0.0	25	68.59086	unrelated	unrelated		UN	UN
[2-1_vs_34-1]	36.739757	0	1.0	0.0	12	36.739757	unrelated	unrelated	UN	UN	UN
[2-1_vs_34-2]	71.112864	0	1.0	0.0	23	71.112864	unrelated	unrelated		UN	UN
[2-1_vs_35-2]	49.486431	0	1.0	0.0	22	49.486431	unrelated	unrelated		UN	UN
[2-1_vs_36-1]	1.131495	0	1.0	0.0	1	1.131495	unrelated	unrelated	UN	UN	UN
[2-1_vs_36-2]	80.645335	0	1.0	0.0	26	80.645335	unrelated	unrelated		UN	UN
[2-1_vs_37-1]	23.032092	0	1.0	0.0	6	23.032092	unrelated	unrelated	UN	UN	UN
[2-1_vs_37-2]	74.450092	0	1.0	0.0	25	74.450092	unrelated	unrelated		UN	UN
[2-1_vs_38-1]	74.340091	0	1.0	0.0	25	74.340091	unrelated	unrelated	UN	UN	UN
[2-1_vs_38-2]	61.107292	0	1.0	0.0	21	61.107292	unrelated	unrelated		UN	UN
[2-1_vs_39-2]	85.765491	0	1.0	0.0	26	85.765491	unrelated	unrelated		UN	UN
[2-1_vs_4-1]	365.34233	0	1.0	0.0	100	365.34233	25.0	U-N	C-2(U-N)	3	3
[2-1_vs_4-2]	363.170388	0	1.0	0.0	100	363.170388	unrelated	unrelated		UN	UN
[2-1_vs_40-1]	47.473372	0	1.0	0.0	19	47.473372	unrelated	unrelated		UN	UN
[2-1_vs_41-1]	55.144986	0	1.0	0.0	25	55.144986	unrelated	unrelated	UN	UN	UN
[2-1_vs_41-2]	47.20071	0	1.0	0.0	24	47.20071	unrelated	unrelated		UN	UN
[2-1_vs_42-1]	63.242825	0	1.0	0.0	27	63.242825	unrelated	unrelated	UN	UN	UN
[2-1_vs_42-2]	67.29046199999999	0	1.0	0.0	26	67.29046199999999	unrelated	unrelated		UN	UN
[2-1_vs_43-1]	63.067057	0	1.0	0.0	23	63.067057	unrelated	unrelated	UN	UN	UN
[2-1_vs_43-2]	59.209639	0	1.0	0.0	20	59.209639	unrelated	unrelated		UN	UN
[2-1_vs_44-1]	60.82637	0	1.0	0.0	21	60.82637	unrelated	unrelated	UN	UN	UN
[2-1_vs_44-2]	62.991703	0	1.0	0.0	22	62.991703	unrelated	unrelated		UN	UN
[2-1_vs_45-1]	79.911649	0	1.0	0.0	24	79.911649	unrelated	unrelated		UN	UN
[2-1_vs_46-1]	23.743666	0	1.0	0.0	7	23.743666	unrelated	unrelated	UN	UN	UN
[2-1_vs_46-2]	69.719652	0	1.0	0.0	29	69.719652	unrelated	unrelated		UN	UN
[2-1_vs_47-1]	60.641309	0	1.0	0.0	26	60.641309	unrelated	unrelated	UN	UN	UN
[2-1_vs_47-2]	66.637316	0	1.0	0.0	26	66.637316	unrelated	unrelated		UN	UN
[2-1_vs_48-1]	61.153937	0	1.0	0.0	25	61.153937	unrelated	unrelated	UN	UN	UN
[2-1_vs_48-2]	56.107557	0	1.0	0.0	22	56.107557	unrelated	unrelated		UN	UN
